Employee_ID,Department,Gender,Age,Education_Level,Job_Role,Monthly_Income,Years_At_Company,Years_In_Current_Role,Job_Satisfaction,Performance_Rating,Work_Life_Balance,Training_Hours_Last_Year,Last_Promotion_Years_Ago,Distance_From_Home,Overtime,Attrition,Marital_Status,Number_Of_Companies_Worked,Stock_Option_Level
3469,Marketing,Male,48,Associate's Degree,Executive,4856,21,9,2,1,5,91,6,4,No,No,Widowed,4,1
3470,HR,other,22,PhD,Intern,1014,0,0,5,1,1,0,0,34,No,Yes,Single,1,0
3471,HR,Female,26,PhD,Analyst,3338,35,3,3,4,3,16,13,39,No,Yes,Divorced,4,1
3472,Sales,other,54,PhD,Executive,3869,29,11,3,1,1,34,7,18,Yes,No,Married,7,1
3473,Sales,Non-binary,55,PhD,Manager,9908,6,5,2,4,5,30,2,34,No,No,Single,5,2
3474,Finance,Non-binary,20,High School,Intern,1329,0,0,3,2,4,0,0,34,Yes,No,Single,1,0
3475,Sales,Male,29,High School,Executive,3212,2,0,1,2,5,47,10,42,No,No,Widowed,9,0
3476,Finance,Non-binary,59,Master's Degree,Executive,4352,16,7,1,1,3,13,1,3,Yes,No,Married,8,3
3477,HR,Female,18,PhD,Intern,1228,0,0,3,4,1,0,0,19,Yes,No,Single,1,0
3478,IT,Non-binary,58,Associate's Degree,Executive,2875,7,4,2,4,3,45,14,34,Yes,Yes,Widowed,6,0
3479,Marketing,Male,55,Master's Degree,Analyst,4403,22,6,4,4,5,47,0,26,No,No,Single,2,1
3480,HR,other,28,PhD,Team Lead,7739,37,2,2,1,5,39,2,35,No,No,Widowed,7,2
3481,Sales,other,22,High School,Intern,1143,0,0,5,4,2,0,0,41,No,No,Single,1,0
3482,Marketing,Non-binary,49,Associate's Degree,Manager,11442,14,1,4,5,5,6,11,43,No,Yes,Single,9,3
3483,IT,Female,59,Master's Degree,Executive,4820,9,19,5,4,3,94,10,31,Yes,Yes,Widowed,2,0
3484,IT,Male,59,Associate's Degree,Team Lead,5418,37,9,3,5,1,59,6,43,No,No,Divorced,9,1
3485,Finance,Female,49,PhD,Manager,8048,14,19,5,2,1,34,10,27,No,No,Divorced,7,0
3486,Marketing,Male,35,Bachelor's Degree,Manager,8959,29,8,3,5,2,62,8,3,No,Yes,Divorced,5,2
3487,Finance,Non-binary,59,Associate's Degree,Analyst,2778,25,17,5,2,3,19,13,37,No,Yes,Widowed,5,2
3488,HR,Male,25,Associate's Degree,Team Lead,7248,13,5,4,1,5,15,8,12,No,No,Single,6,3
3489,Marketing,Male,21,High School,Intern,1229,0,0,5,2,4,0,0,47,Yes,Yes,Single,1,0
3490,HR,Non-binary,39,PhD,Team Lead,9968,35,5,2,2,1,35,5,23,Yes,Yes,Married,2,2
3491,Finance,Female,46,Associate's Degree,Team Lead,7714,25,9,3,4,3,18,13,17,Yes,Yes,Widowed,3,0
3492,Marketing,Non-binary,28,PhD,Manager,8578,13,8,1,3,2,1,14,16,No,No,Divorced,7,0
3493,Finance,Male,59,High School,Analyst,4087,30,8,5,2,4,67,5,17,No,Yes,Divorced,3,2
3494,Marketing,Non-binary,49,PhD,Analyst,2475,13,2,3,5,3,97,10,15,Yes,Yes,Married,1,2
3495,Finance,Male,26,High School,Team Lead,5167,39,11,1,1,5,6,4,26,No,No,Widowed,6,1
3496,IT,Non-binary,24,High School,Team Lead,6698,9,10,3,5,1,46,14,45,Yes,Yes,Divorced,7,1
3497,Finance,other,52,Master's Degree,Executive,3137,8,13,3,1,5,48,1,2,Yes,Yes,Widowed,9,3
3498,IT,other,59,PhD,Manager,10698,39,18,1,5,2,77,6,17,Yes,Yes,Divorced,1,3
3499,Finance,Non-binary,23,Bachelor's Degree,Intern,1175,0,0,1,2,1,0,0,1,Yes,No,Single,1,0
3500,Marketing,Female,19,Master's Degree,Intern,1291,0,0,4,3,4,0,0,30,Yes,No,Single,1,0
3501,Marketing,Male,32,High School,Analyst,2678,35,4,5,2,1,16,13,32,No,No,Single,8,3
3502,Marketing,other,59,Bachelor's Degree,Manager,7349,11,8,5,4,5,13,3,30,No,Yes,Divorced,3,2
3503,Sales,Female,24,Associate's Degree,Analyst,2837,39,0,3,5,3,80,2,42,No,Yes,Divorced,5,3
3504,HR,Male,19,Associate's Degree,Intern,1245,0,0,2,3,3,0,0,4,No,Yes,Single,1,0
3505,Marketing,other,28,Master's Degree,Team Lead,7404,17,3,2,5,3,59,10,42,Yes,No,Single,7,1
3506,IT,other,44,Bachelor's Degree,Manager,8478,6,6,3,4,2,59,12,44,Yes,No,Widowed,2,0
3507,Marketing,Non-binary,28,PhD,Manager,8820,30,5,4,4,2,51,0,32,Yes,Yes,Divorced,6,2
3508,Sales,Male,55,Bachelor's Degree,Executive,2531,0,14,1,4,3,65,13,35,Yes,No,Single,2,3
3509,IT,Female,59,Master's Degree,Team Lead,9699,30,5,3,2,4,3,5,1,No,No,Widowed,9,3
3510,Sales,Female,40,PhD,Team Lead,8385,12,6,5,2,5,93,12,19,Yes,Yes,Divorced,6,2
3511,IT,Female,30,PhD,Analyst,2229,28,19,2,3,4,93,6,33,Yes,Yes,Widowed,5,3
3512,Finance,Male,39,Associate's Degree,Manager,8241,2,2,2,4,3,62,10,19,Yes,No,Widowed,6,1
3513,HR,Female,59,Bachelor's Degree,Analyst,4828,28,12,2,2,5,32,0,36,No,No,Divorced,6,0
3514,HR,Female,59,PhD,Team Lead,5246,34,1,4,1,2,0,10,27,Yes,No,Widowed,6,0
3515,Sales,Female,46,Master's Degree,Executive,4123,14,2,5,1,1,96,0,13,Yes,Yes,Widowed,6,2
3516,HR,Non-binary,35,Associate's Degree,Manager,10930,20,12,4,2,1,99,6,27,Yes,No,Single,9,1
3517,Sales,Non-binary,46,PhD,Team Lead,7620,18,8,1,3,5,63,10,46,No,Yes,Widowed,7,2
3518,Sales,Male,40,Bachelor's Degree,Executive,4312,27,18,3,5,4,94,11,14,No,No,Married,1,2
3519,Sales,Male,22,Associate's Degree,Intern,1052,0,0,3,4,5,0,0,24,Yes,No,Single,1,0
3520,HR,Female,36,Bachelor's Degree,Team Lead,9545,12,4,2,2,4,77,6,35,No,Yes,Widowed,6,2
3521,Sales,Non-binary,19,Bachelor's Degree,Intern,1334,0,0,2,3,4,0,0,19,No,Yes,Single,1,0
3522,HR,other,48,Bachelor's Degree,Analyst,4362,38,13,1,5,1,6,12,25,Yes,No,Married,3,3
3523,Sales,other,19,Associate's Degree,Intern,1386,0,0,4,3,2,0,0,11,No,No,Single,1,0
3524,Marketing,Female,31,PhD,Team Lead,6985,2,2,5,5,3,67,7,9,No,Yes,Married,9,3
3525,Sales,Female,23,High School,Intern,1146,0,0,1,1,2,0,0,6,Yes,No,Single,1,0
3526,IT,Non-binary,40,PhD,Manager,7875,19,8,3,5,3,88,12,36,Yes,Yes,Single,5,0
3527,Sales,Non-binary,49,Associate's Degree,Team Lead,6479,1,4,3,1,1,2,8,37,No,Yes,Married,5,2
3528,Finance,Non-binary,42,High School,Executive,4675,24,3,4,4,3,91,6,29,Yes,No,Single,3,1
3529,Sales,Male,20,High School,Intern,1040,0,0,1,2,4,0,0,9,No,Yes,Single,1,0
3530,IT,Male,54,High School,Manager,10720,0,12,5,1,5,35,5,33,Yes,Yes,Single,7,1
3531,IT,Female,31,Master's Degree,Analyst,2991,9,8,1,3,3,56,8,23,No,No,Single,3,1
3532,HR,Male,40,Associate's Degree,Analyst,3546,16,6,1,5,2,47,10,15,Yes,No,Widowed,8,3
3533,Marketing,Non-binary,21,Master's Degree,Intern,1292,0,0,4,3,1,0,0,11,No,No,Single,1,0
3534,Sales,Non-binary,43,High School,Analyst,3392,34,9,5,1,1,60,10,23,No,No,Divorced,3,1
3535,HR,Male,24,Master's Degree,Executive,4024,18,0,3,3,5,85,1,26,No,No,Widowed,6,2
3536,Marketing,other,58,Master's Degree,Team Lead,9220,33,19,2,5,4,88,13,1,No,No,Married,1,1
3537,Sales,Female,59,Associate's Degree,Manager,8541,31,0,5,2,4,23,5,30,No,No,Single,6,0
3538,Finance,other,24,Bachelor's Degree,Intern,1239,0,0,3,3,1,0,0,17,No,No,Single,1,0
3539,Sales,Female,32,Master's Degree,Analyst,2081,16,1,4,4,4,32,1,47,No,No,Divorced,4,2
3540,IT,other,23,Master's Degree,Team Lead,7307,5,11,5,5,5,77,7,46,No,Yes,Married,4,0
3541,IT,Male,33,High School,Executive,3660,12,12,5,5,1,23,6,41,Yes,No,Divorced,3,1
3542,Finance,Female,27,High School,Analyst,2229,38,13,3,4,4,21,7,23,No,Yes,Divorced,5,1
3543,HR,Female,59,High School,Analyst,4693,21,4,3,1,3,51,5,36,Yes,No,Divorced,1,0
3544,Marketing,Female,59,PhD,Manager,10705,10,2,1,4,3,86,8,41,Yes,No,Widowed,6,0
3545,Sales,Non-binary,50,Master's Degree,Executive,3621,6,16,1,1,4,5,8,5,No,Yes,Divorced,2,2
3546,IT,Non-binary,51,High School,Executive,4345,20,0,5,2,3,18,1,35,Yes,Yes,Divorced,4,1
3547,HR,other,22,Associate's Degree,Intern,1442,0,0,2,1,5,0,0,9,Yes,Yes,Single,1,0
3548,Finance,Male,30,PhD,Manager,10701,29,5,4,2,2,89,4,4,Yes,Yes,Divorced,6,1
3549,IT,Non-binary,23,Bachelor's Degree,Intern,1194,0,0,3,2,5,0,0,7,Yes,No,Single,1,0
3550,Finance,Female,50,Master's Degree,Manager,10538,28,3,1,4,5,63,2,1,Yes,No,Single,1,1
3551,Sales,Non-binary,54,Master's Degree,Executive,3578,34,5,4,2,4,13,4,16,Yes,No,Widowed,6,3
3552,Marketing,Male,31,Associate's Degree,Manager,7819,19,0,5,1,5,80,14,25,No,No,Widowed,9,3
3553,IT,Non-binary,55,Bachelor's Degree,Manager,10909,35,8,3,3,4,29,7,6,No,No,Divorced,8,2
3554,IT,Female,29,Bachelor's Degree,Manager,11016,38,3,3,5,1,70,1,38,Yes,No,Single,8,2
3555,Sales,other,58,PhD,Team Lead,9367,0,8,1,5,4,20,14,14,No,Yes,Married,6,0
3556,HR,Female,54,Master's Degree,Team Lead,5895,22,8,2,1,4,64,5,37,Yes,No,Married,4,3
3557,Marketing,Male,27,High School,Executive,3933,30,12,3,3,1,3,10,11,Yes,Yes,Single,1,0
3558,IT,other,59,Associate's Degree,Manager,7208,34,16,2,2,2,45,3,1,Yes,No,Single,5,2
3559,Marketing,Non-binary,40,Associate's Degree,Executive,2280,21,2,4,1,1,7,11,42,No,No,Married,5,0
3560,IT,Non-binary,53,Associate's Degree,Team Lead,9466,6,5,3,2,4,17,14,1,No,Yes,Divorced,7,0
3561,Marketing,Non-binary,48,Associate's Degree,Manager,8884,32,19,3,4,3,59,14,36,No,No,Single,1,1
3562,Finance,other,18,High School,Intern,1135,0,0,2,3,4,0,0,8,Yes,No,Single,1,0
3563,IT,Female,59,High School,Team Lead,7759,6,13,1,5,1,71,11,32,No,Yes,Divorced,7,1
3564,Marketing,other,54,PhD,Team Lead,7239,26,12,5,1,4,94,5,33,No,Yes,Widowed,1,2
3565,HR,other,59,Master's Degree,Team Lead,5979,1,8,4,5,1,30,2,8,Yes,No,Single,3,1
3566,Finance,Male,53,High School,Manager,11502,16,14,3,2,5,27,5,14,No,Yes,Divorced,9,2
3567,Finance,other,26,PhD,Analyst,4515,0,13,1,2,2,63,6,24,No,Yes,Married,8,2
3568,HR,Non-binary,18,Bachelor's Degree,Intern,1087,0,0,3,4,2,0,0,49,No,Yes,Single,1,0
3569,Marketing,Female,23,Master's Degree,Intern,1269,0,0,4,2,1,0,0,41,No,No,Single,1,0
3570,Sales,Female,59,High School,Executive,2529,27,1,5,2,2,78,4,29,Yes,Yes,Divorced,2,0
3571,HR,Female,55,Bachelor's Degree,Manager,9128,32,15,3,5,3,67,12,25,Yes,No,Widowed,7,3
3572,Marketing,Non-binary,30,PhD,Team Lead,8981,25,18,2,5,3,34,11,6,Yes,Yes,Divorced,2,1
3573,HR,Non-binary,44,High School,Analyst,4455,34,15,1,1,2,97,7,1,Yes,Yes,Married,3,0
3574,HR,Non-binary,56,High School,Manager,10988,10,6,5,1,1,35,14,23,Yes,Yes,Single,2,0
3575,IT,Non-binary,28,Bachelor's Degree,Manager,7106,6,10,3,2,3,56,1,41,Yes,Yes,Divorced,5,2
3576,Marketing,Non-binary,36,High School,Analyst,3726,27,11,5,3,2,69,6,33,No,No,Single,5,2
3577,Sales,other,41,Associate's Degree,Team Lead,7535,24,3,2,1,4,3,12,14,Yes,No,Divorced,6,0
3578,IT,Non-binary,46,High School,Manager,9695,30,15,3,2,3,48,0,28,Yes,No,Single,6,3
3579,HR,Non-binary,21,Master's Degree,Intern,1253,0,0,5,5,5,0,0,29,No,Yes,Single,1,0
3580,HR,Non-binary,18,Bachelor's Degree,Intern,1188,0,0,3,4,3,0,0,43,No,Yes,Single,1,0
3581,HR,Non-binary,55,Master's Degree,Analyst,2222,33,12,3,5,2,17,3,40,Yes,Yes,Divorced,4,2
3582,Marketing,Female,43,PhD,Team Lead,9067,20,4,5,5,2,59,14,23,No,No,Divorced,9,2
3583,Marketing,Non-binary,32,Master's Degree,Analyst,3897,36,0,3,4,2,85,3,44,No,Yes,Single,3,2
3584,IT,other,29,Associate's Degree,Manager,9485,18,4,2,5,1,9,11,38,Yes,Yes,Single,5,1
3585,Sales,other,23,Associate's Degree,Intern,1290,0,0,5,1,1,0,0,49,No,No,Single,1,0
3586,IT,other,59,Master's Degree,Executive,2768,20,10,5,5,4,22,1,43,No,Yes,Married,2,0
3587,Finance,Male,56,PhD,Analyst,4741,13,1,2,4,4,67,13,10,Yes,No,Divorced,5,1
3588,HR,Female,59,High School,Executive,2545,9,17,2,2,3,58,13,27,Yes,No,Single,9,0
3589,HR,Non-binary,29,Associate's Degree,Executive,3025,6,14,2,2,2,82,11,8,No,No,Widowed,6,0
3590,HR,Male,19,Master's Degree,Intern,1399,0,0,3,2,4,0,0,44,No,Yes,Single,1,0
3591,IT,Non-binary,48,Master's Degree,Analyst,3955,39,12,3,4,2,6,11,4,Yes,Yes,Divorced,7,3
3592,IT,Male,49,Master's Degree,Executive,2150,7,1,4,4,3,12,14,21,Yes,Yes,Widowed,5,1
3593,HR,Male,59,High School,Manager,10085,38,18,3,1,1,2,5,21,No,No,Widowed,7,1
3594,IT,other,55,Bachelor's Degree,Team Lead,7395,12,7,2,4,4,39,5,30,No,Yes,Single,2,0
3595,Marketing,other,53,PhD,Team Lead,9861,18,16,4,2,5,10,13,13,Yes,No,Single,2,2
3596,Marketing,Male,20,Bachelor's Degree,Intern,1070,0,0,2,4,5,0,0,3,Yes,No,Single,1,0
3597,IT,other,38,PhD,Analyst,3943,1,19,1,3,5,83,12,20,Yes,Yes,Married,4,0
3598,HR,Male,54,PhD,Analyst,3951,5,13,5,5,5,50,9,36,No,Yes,Divorced,1,3
3599,IT,Female,37,Master's Degree,Team Lead,8283,28,2,1,1,5,86,11,40,Yes,No,Divorced,9,3
3600,IT,other,50,Associate's Degree,Manager,11786,4,16,2,2,5,22,0,5,Yes,No,Widowed,1,2
3601,IT,other,30,Master's Degree,Team Lead,7624,29,2,3,2,5,31,3,22,Yes,Yes,Divorced,2,3
3602,Finance,other,54,High School,Team Lead,7577,38,12,5,3,4,40,11,2,No,Yes,Married,9,0
3603,Marketing,Female,50,PhD,Analyst,3330,35,17,3,1,5,41,1,25,No,No,Married,3,0
3604,Sales,Male,34,Associate's Degree,Executive,3837,26,0,3,5,5,37,10,40,No,No,Married,1,3
3605,Sales,Non-binary,42,PhD,Manager,11029,17,6,5,1,3,66,7,24,Yes,Yes,Single,3,3
3606,Finance,other,42,PhD,Analyst,4665,35,4,5,1,4,71,11,5,Yes,No,Married,9,1
3607,IT,Male,26,Master's Degree,Team Lead,6037,15,1,1,2,3,77,3,16,Yes,Yes,Married,2,0
3608,Finance,Female,31,Associate's Degree,Executive,2766,4,16,2,4,2,71,13,15,Yes,Yes,Divorced,5,2
3609,Finance,Non-binary,27,Associate's Degree,Manager,8425,8,9,3,5,5,74,7,13,No,No,Married,1,3
3610,HR,other,22,PhD,Intern,1232,0,0,2,1,1,0,0,11,No,No,Single,1,0
3611,Marketing,Female,22,Associate's Degree,Manager,11605,33,8,2,3,5,42,1,16,Yes,Yes,Single,7,1
3612,Sales,Female,41,Associate's Degree,Manager,8117,35,10,4,2,5,32,12,18,Yes,No,Married,3,1
3613,IT,Non-binary,29,Master's Degree,Team Lead,8931,30,11,1,4,3,78,13,25,Yes,Yes,Divorced,1,3
3614,Sales,Male,31,Bachelor's Degree,Team Lead,6513,19,11,3,4,2,36,3,47,Yes,No,Single,1,2
3615,Sales,other,22,High School,Intern,1418,0,0,5,2,3,0,0,38,Yes,No,Single,1,0
3616,Marketing,other,19,Bachelor's Degree,Intern,1007,0,0,5,1,4,0,0,40,No,No,Single,1,0
3617,Sales,Male,24,Associate's Degree,Intern,1443,0,0,2,2,2,0,0,4,Yes,No,Single,1,0
3618,Sales,Male,32,PhD,Analyst,2013,20,7,1,4,2,63,5,48,No,Yes,Married,6,0
3619,Finance,Male,33,High School,Analyst,3401,18,18,1,4,2,63,9,21,No,Yes,Widowed,2,0
3620,Marketing,Non-binary,31,High School,Team Lead,7384,2,12,3,3,3,59,14,11,Yes,Yes,Single,7,1
3621,HR,Non-binary,46,PhD,Team Lead,7333,29,1,3,3,5,51,14,34,No,No,Single,5,0
3622,IT,other,21,High School,Intern,1267,0,0,2,4,5,0,0,30,No,Yes,Single,1,0
3623,Sales,Non-binary,32,PhD,Analyst,4703,5,13,2,3,5,67,11,4,Yes,No,Widowed,4,2
3624,IT,Female,57,High School,Executive,4975,2,4,2,3,5,99,8,14,Yes,No,Divorced,8,0
3625,HR,other,59,Bachelor's Degree,Analyst,4254,23,9,4,3,5,81,8,11,Yes,Yes,Widowed,4,3
3626,IT,Non-binary,47,High School,Team Lead,9349,0,16,1,4,4,26,6,4,Yes,Yes,Married,5,3
3627,HR,Male,35,Master's Degree,Analyst,4666,35,19,2,1,1,58,10,26,No,No,Widowed,3,0
3628,Finance,Female,59,PhD,Team Lead,7644,14,15,1,1,2,18,1,3,Yes,No,Single,4,3
3629,Sales,Male,20,High School,Intern,1432,0,0,5,5,1,0,0,37,No,No,Single,1,0
3630,HR,other,18,PhD,Intern,1365,0,0,5,3,4,0,0,38,No,No,Single,1,0
3631,IT,Male,24,Master's Degree,Intern,1335,0,0,1,1,5,0,0,41,No,No,Single,1,0
3632,Sales,Non-binary,51,High School,Executive,4782,28,16,5,5,4,65,6,4,Yes,No,Widowed,4,0
3633,Finance,Non-binary,33,High School,Executive,2779,21,10,5,2,4,72,11,26,No,Yes,Married,7,0
3634,Sales,other,56,Master's Degree,Team Lead,8556,23,4,5,3,1,55,6,39,No,Yes,Married,2,0
3635,HR,Male,34,Master's Degree,Manager,9129,12,3,3,1,2,5,2,45,Yes,No,Single,4,2
3636,Finance,other,52,Master's Degree,Executive,3410,32,8,3,1,3,27,5,42,No,Yes,Married,3,0
3637,IT,Male,59,PhD,Team Lead,8406,21,15,1,1,3,47,7,44,No,Yes,Divorced,7,0
3638,Finance,Female,59,Master's Degree,Analyst,3098,34,11,1,5,2,97,9,42,Yes,Yes,Widowed,4,1
3639,Finance,Non-binary,22,PhD,Intern,1114,0,0,4,2,5,0,0,11,No,Yes,Single,1,0
3640,Marketing,other,22,Bachelor's Degree,Intern,1323,0,0,3,3,4,0,0,11,No,Yes,Single,1,0
3641,Finance,Female,21,High School,Intern,1418,0,0,1,1,5,0,0,38,No,Yes,Single,1,0
3642,Finance,Female,28,High School,Team Lead,8281,24,17,3,4,4,53,5,38,Yes,Yes,Widowed,9,3
3643,Sales,other,20,Associate's Degree,Intern,1300,0,0,4,3,3,0,0,20,No,Yes,Single,1,0
3644,IT,other,50,Bachelor's Degree,Executive,3066,16,12,1,4,2,34,13,26,Yes,No,Married,9,2
3645,Sales,Female,32,Master's Degree,Analyst,2430,30,0,1,5,1,74,1,38,Yes,Yes,Married,4,3
3646,Sales,Male,23,Master's Degree,Intern,1296,0,0,1,1,1,0,0,12,Yes,No,Single,1,0
3647,HR,Female,50,Bachelor's Degree,Team Lead,5637,32,7,1,3,2,29,7,29,No,Yes,Married,2,2
3648,Sales,other,59,Master's Degree,Analyst,2794,38,18,2,3,3,47,10,14,No,No,Married,5,3
3649,Marketing,Female,18,Associate's Degree,Intern,1236,0,0,3,1,4,0,0,25,No,No,Single,1,0
3650,Marketing,Male,28,PhD,Manager,11056,3,10,3,2,1,7,4,42,No,Yes,Single,3,2
3651,HR,Non-binary,22,High School,Intern,1316,0,0,3,5,3,0,0,42,Yes,No,Single,1,0
3652,IT,Non-binary,59,Bachelor's Degree,Executive,4103,12,16,4,1,2,9,10,39,No,Yes,Divorced,1,2
3653,IT,Female,47,High School,Analyst,2207,26,1,2,3,5,27,3,26,No,Yes,Divorced,7,2
3654,Sales,Male,59,PhD,Executive,4786,23,0,3,2,3,35,10,10,Yes,Yes,Divorced,4,3
3655,Sales,Non-binary,30,Bachelor's Degree,Manager,7240,26,3,3,3,3,59,9,14,No,Yes,Widowed,8,2
3656,Sales,Female,59,PhD,Manager,7164,7,8,1,4,5,9,3,5,Yes,No,Widowed,8,1
3657,IT,Female,55,Master's Degree,Executive,4151,38,1,1,3,3,13,7,22,Yes,Yes,Divorced,8,1
3658,Finance,Male,34,Master's Degree,Analyst,4511,20,2,1,5,1,62,2,11,Yes,No,Single,2,3
3659,Marketing,other,57,Master's Degree,Manager,8496,10,5,3,1,1,46,10,29,Yes,No,Married,5,3
3660,Finance,Female,46,PhD,Manager,10101,30,12,1,3,1,68,2,7,No,Yes,Married,8,0
3661,Finance,other,22,PhD,Intern,1479,0,0,3,4,3,0,0,18,Yes,No,Single,1,0
3662,IT,other,38,PhD,Team Lead,9932,26,10,4,4,3,5,2,31,Yes,No,Widowed,2,2
3663,Finance,Non-binary,23,High School,Manager,9506,7,9,4,1,3,93,11,43,No,No,Divorced,1,2
3664,HR,other,34,PhD,Analyst,2469,32,2,5,4,2,18,1,20,Yes,Yes,Single,6,3
3665,Sales,Male,52,Master's Degree,Analyst,2579,11,19,2,1,5,51,12,35,Yes,No,Married,5,1
3666,HR,Non-binary,18,Associate's Degree,Intern,1075,0,0,1,5,3,0,0,7,No,Yes,Single,1,0
3667,Marketing,Non-binary,49,PhD,Analyst,2249,33,9,1,1,5,48,12,30,Yes,Yes,Divorced,8,3
3668,Sales,Non-binary,24,Associate's Degree,Intern,1468,0,0,2,2,4,0,0,4,No,Yes,Single,1,0
3669,Finance,Female,36,Master's Degree,Manager,7303,35,7,2,4,1,10,4,30,No,Yes,Widowed,5,0
3670,Marketing,Female,52,PhD,Manager,11774,1,16,5,4,2,45,10,30,Yes,No,Widowed,3,1
3671,Sales,other,59,High School,Manager,11890,11,4,2,3,5,68,2,30,No,No,Widowed,8,3
3672,Finance,Non-binary,36,High School,Manager,7911,26,7,3,2,1,44,5,18,Yes,No,Divorced,3,1
3673,HR,Non-binary,54,Associate's Degree,Team Lead,8470,16,17,1,3,2,94,10,43,No,Yes,Widowed,4,2
3674,Sales,Male,41,High School,Team Lead,6707,19,10,2,1,1,57,6,46,No,Yes,Married,7,1
3675,Finance,other,59,High School,Manager,9972,20,9,3,5,3,31,2,10,Yes,Yes,Single,7,2
3676,HR,Male,33,High School,Analyst,2602,29,14,2,4,3,87,8,14,Yes,No,Widowed,4,0
3677,Marketing,other,20,Master's Degree,Intern,1398,0,0,3,5,1,0,0,36,No,Yes,Single,1,0
3678,Marketing,other,30,High School,Executive,4830,7,18,4,1,2,12,0,23,Yes,No,Single,6,2
3679,Marketing,Female,20,Bachelor's Degree,Intern,1098,0,0,3,1,1,0,0,12,Yes,No,Single,1,0
3680,Marketing,Female,29,PhD,Executive,2402,17,9,5,2,4,35,6,12,Yes,Yes,Widowed,7,3
3681,IT,Male,53,High School,Executive,4073,17,4,3,3,2,85,3,34,No,Yes,Single,4,2
3682,Sales,other,35,High School,Manager,11019,1,15,2,4,2,72,6,26,Yes,No,Married,2,2
3683,Sales,Non-binary,48,High School,Executive,4766,11,11,4,4,1,18,8,6,No,No,Married,2,1
3684,IT,Female,46,Bachelor's Degree,Manager,9761,31,4,4,5,5,6,8,37,No,Yes,Divorced,8,2
3685,Finance,Non-binary,34,High School,Team Lead,8011,7,0,3,2,1,14,0,15,No,Yes,Divorced,8,0
3686,Finance,Male,42,High School,Analyst,4988,9,1,2,1,5,80,9,42,Yes,Yes,Widowed,1,2
3687,Marketing,Female,52,PhD,Executive,2009,10,4,4,2,2,45,12,39,Yes,Yes,Married,1,1
3688,HR,Female,58,Bachelor's Degree,Analyst,3633,13,18,3,4,3,77,11,19,Yes,No,Married,4,3
3689,Finance,other,59,Bachelor's Degree,Manager,7605,25,14,3,3,3,47,3,40,Yes,Yes,Widowed,1,1
3690,HR,Male,26,High School,Executive,4661,29,0,3,5,1,65,6,47,Yes,No,Single,1,1
3691,Sales,other,20,Bachelor's Degree,Intern,1322,0,0,4,1,5,0,0,23,Yes,Yes,Single,1,0
3692,HR,Female,49,Associate's Degree,Team Lead,7165,38,17,1,1,1,3,5,36,No,Yes,Divorced,1,2
3693,Sales,Male,59,Bachelor's Degree,Team Lead,9705,10,2,2,1,4,2,14,13,No,No,Widowed,6,0
3694,IT,Female,46,Bachelor's Degree,Executive,3520,23,8,5,3,1,2,8,31,Yes,Yes,Single,4,1
3695,IT,Male,56,Bachelor's Degree,Team Lead,6097,21,3,5,4,1,74,12,37,No,No,Widowed,5,1
3696,Marketing,Female,22,Master's Degree,Intern,1442,0,0,2,4,1,0,0,26,No,Yes,Single,1,0
3697,Finance,Non-binary,28,Master's Degree,Analyst,4895,36,8,1,2,1,92,14,43,No,No,Single,2,1
3698,Marketing,Non-binary,23,Master's Degree,Intern,1001,0,0,2,2,5,0,0,48,Yes,No,Single,1,0
3699,Sales,other,53,Bachelor's Degree,Team Lead,9132,11,15,3,4,5,22,6,18,No,No,Single,3,2
3700,Marketing,Non-binary,24,Associate's Degree,Analyst,4268,20,7,2,1,5,29,9,47,No,Yes,Married,9,3
3701,HR,Female,19,Bachelor's Degree,Intern,1121,0,0,2,3,4,0,0,33,No,No,Single,1,0
3702,Sales,Female,58,High School,Manager,8038,6,16,4,4,4,86,4,40,Yes,No,Widowed,5,3
3703,IT,Non-binary,43,Associate's Degree,Manager,7406,3,15,5,3,1,50,13,32,No,Yes,Single,6,1
3704,Finance,other,29,Master's Degree,Analyst,4591,35,17,5,5,5,40,1,4,Yes,No,Married,6,2
3705,Sales,Non-binary,38,PhD,Analyst,2095,21,15,3,1,4,85,9,41,Yes,No,Single,6,3
3706,Sales,Male,48,Associate's Degree,Analyst,3531,28,14,3,5,3,63,2,19,Yes,Yes,Widowed,1,3
3707,HR,Male,54,Master's Degree,Manager,8071,8,1,4,4,1,42,5,7,Yes,Yes,Widowed,6,0
3708,Finance,Male,24,Associate's Degree,Intern,1389,0,0,3,2,2,0,0,47,No,Yes,Single,1,0
3709,IT,Non-binary,59,Associate's Degree,Analyst,2779,11,3,1,4,5,90,5,35,No,No,Married,6,1
3710,Sales,Non-binary,33,Bachelor's Degree,Manager,11209,0,4,4,5,1,57,6,26,No,No,Single,6,3
3711,Sales,Non-binary,48,High School,Analyst,3711,7,6,4,3,1,58,5,44,No,No,Married,3,2
3712,HR,Male,29,PhD,Analyst,2614,32,14,2,4,2,39,8,23,No,Yes,Divorced,3,2
3713,Marketing,other,44,Master's Degree,Analyst,2841,3,16,2,2,3,45,13,34,No,Yes,Single,6,0
3714,IT,Female,59,Associate's Degree,Manager,11621,13,9,1,5,4,61,4,7,No,No,Married,2,0
3715,Finance,Non-binary,22,PhD,Intern,1184,0,0,4,4,4,0,0,11,No,No,Single,1,0
